,Unnamed: 0,Entry ID,Jurisdiction,Health Region,Implemented,Category,Type,Summary,Source,Level,Source type,Expired,Industry
62,163,ON261,Ont.,Middlesex-London,2020-09-26 00:00:00,Closures,Closures - recreation,"Who: Ministry of Health
What: Ordered the closure of all strip clubs across the province 
Effective until:",https://news.ontario.ca/en/release/58548/new-public-health-measures-implemented-provincewide-to-keep-ontarians-safe,Provincial/territorial,CIHI,,Nightlife
63,164,ON261,Ont.,Durham,2020-09-26 00:00:00,Closures,Closures - recreation,"Who: Ministry of Health
What: Ordered the closure of all strip clubs across the province 
Effective until:",https://news.ontario.ca/en/release/58548/new-public-health-measures-implemented-provincewide-to-keep-ontarians-safe,Provincial/territorial,CIHI,,Nightlife
64,165,ON261,Ont.,Windsor Essex,2020-09-26 00:00:00,Closures,Closures - recreation,"Who: Ministry of Health
What: Ordered the closure of all strip clubs across the province 
Effective until:",https://news.ontario.ca/en/release/58548/new-public-health-measures-implemented-provincewide-to-keep-ontarians-safe,Provincial/territorial,CIHI,,Nightlife
65,166,ON261,Ont.,Niagara,2020-09-26 00:00:00,Closures,Closures - recreation,"Who: Ministry of Health
What: Ordered the closure of all strip clubs across the province 
Effective until:",https://news.ontario.ca/en/release/58548/new-public-health-measures-implemented-provincewide-to-keep-ontarians-safe,Provincial/territorial,CIHI,,Nightlife
66,167,ON261,Ont.,Simcoe Muskoka,2020-09-26 00:00:00,Closures,Closures - recreation,"Who: Ministry of Health
What: Ordered the closure of all strip clubs across the province 
Effective until:",https://news.ontario.ca/en/release/58548/new-public-health-measures-implemented-provincewide-to-keep-ontarians-safe,Provincial/territorial,CIHI,,Nightlife
67,168,ON261,Ont.,Wellington Dufferin Guelph,2020-09-26 00:00:00,Closures,Closures - recreation,"Who: Ministry of Health
What: Ordered the closure of all strip clubs across the province 
Effective until:",https://news.ontario.ca/en/release/58548/new-public-health-measures-implemented-provincewide-to-keep-ontarians-safe,Provincial/territorial,CIHI,,Nightlife
68,169,ON261,Ont.,Kingston Frontenac Lennox & Addington,2020-09-26 00:00:00,Closures,Closures - recreation,"Who: Ministry of Health
What: Ordered the closure of all strip clubs across the province 
Effective until:",https://news.ontario.ca/en/release/58548/new-public-health-measures-implemented-provincewide-to-keep-ontarians-safe,Provincial/territorial,CIHI,,Nightlife
69,170,ON261,Ont.,Halton,2020-09-26 00:00:00,Closures,Closures - recreation,"Who: Ministry of Health
What: Ordered the closure of all strip clubs across the province 
Effective until:",https://news.ontario.ca/en/release/58548/new-public-health-measures-implemented-provincewide-to-keep-ontarians-safe,Provincial/territorial,CIHI,,Nightlife
70,185,ON234,Ont.,Hamilton,2020-11-07 00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59081/ontario-moves-public-health-unit-regions-into-covid-19-response-framework-to-keep-ontario-safe-and-o,Regional,Government,,"Activities, Restaurants & eating places, Personal care"
71,186,ON231,Ont.,Toronto,2020-10-10 00:00:00,Closures,Closures - non-essential services,"Who: Government of Ontario. What: Closure of indoor dining and drink service at restaurants, bars and nightclubs, as well as the closure of indoor gyms, casinos, cinemas, and performing arts centres in Toronto, Peel Region and Ottawa. Interactive exhibits in places like galleries or museums must close.",https://www.ontario.ca/page/reopening-ontario-stages#section-3,Regional,Government,,"Nightlife, Restaurants & eating places, Activities, Fitness"
72,187,ON231,Ont.,Ottawa,2020-10-10 00:00:00,Closures,Closures - non-essential services,"Who: Government of Ontario. What: Closure of indoor dining and drink service at restaurants, bars and nightclubs, as well as the closure of indoor gyms, casinos, cinemas, and performing arts centres in Toronto, Peel Region and Ottawa. Interactive exhibits in places like galleries or museums must close.",https://www.ontario.ca/page/reopening-ontario-stages#section-3,Regional,Government,,"Nightlife, Restaurants & eating places, Activities, Fitness"
73,188,ON234,Ont.,Halton,2020-11-07 00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59081/ontario-moves-public-health-unit-regions-into-covid-19-response-framework-to-keep-ontario-safe-and-o,Regional,Government,,"Activities, Restaurants & eating places, Personal care"
74,189,ON234,Ont.,Simcoe Muskoka,2020-11-07 00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59081/ontario-moves-public-health-unit-regions-into-covid-19-response-framework-to-keep-ontario-safe-and-o,Regional,Government,,"Activities, Restaurants & eating places, Personal care"
75,190,ON234,Ont.,Wellington Dufferin Guelph,2020-11-07 00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59081/ontario-moves-public-health-unit-regions-into-covid-19-response-framework-to-keep-ontario-safe-and-o,Regional,Government,,"Activities, Restaurants & eating places, Personal care"
76,191,ON234,Ont.,Niagara,2020-11-07 00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59081/ontario-moves-public-health-unit-regions-into-covid-19-response-framework-to-keep-ontario-safe-and-o,Regional,Government,,"Activities, Restaurants & eating places, Personal care"
77,192,ON234,Ont.,Durham,2020-11-07 00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59081/ontario-moves-public-health-unit-regions-into-covid-19-response-framework-to-keep-ontario-safe-and-o,Regional,Government,,"Activities, Restaurants & eating places, Personal care"
78,193,ON240,Ont.,Niagara,2020-11-07 00:00:00,Openings,Yellow - Protect,"Who: Niagara Region Public Health. What: Nightlife, personal care, events operate with restrictions. Enhanced targeted enforcement, fines and enhanced education to limit further transmission. Public health measures for high risk settings.",https://www.ontario.ca/page/reopening-ontario-stages?_ga=2.211279445.1356928481.1596562275-470745044.1584640249#section-3,Regional,Government,,"Activities, Personal care"
79,194,ON237,Ont.,Windsor-Essex,2020-11-16 00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59205/ontario-updating-covid-19-response-framework-to-help-stop-the-spread-of-covid-19,Regional,Government,,"Activities, Restaurants & eating places, Personal care"
80,195,ON237,Ont.,Middlesex-London,2020-11-16 00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59205/ontario-updating-covid-19-response-framework-to-help-stop-the-spread-of-covid-19,Regional,Government,,"Activities, Restaurants & eating places, Personal care"
81,196,ON236,Ont.,Toronto,2020-11-14 00:00:00,Restrictions,Red - Control,"Who: Toronto. What: Indoor fitness classes will not be permitted, while gyms will be allowed to open with a maximum of 10 people indoors. some indoor dining and fitness classes are permitted.",https://globalnews.ca/news/7454443/toronto-red-zone-coronavirus-restrictions/,Regional,Government,,"Restaurants & eating places, Fitness"
82,197,ON237,Ont.,Hamilton,2020-11-16 00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://news.ontario.ca/en/release/59205/ontario-updating-covid-19-response-framework-to-help-stop-the-spread-of-covid-19,Regional,CIHI,,"Nightlife, Restaurants & eating places, Activities, Fitness"
83,198,ON237,Ont.,Halton,2020-11-16 00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://news.ontario.ca/en/release/59205/ontario-updating-covid-19-response-framework-to-help-stop-the-spread-of-covid-19,Regional,CIHI,,"Nightlife, Restaurants & eating places, Activities, Fitness"
84,199,ON237,Ont.,Toronto,2020-11-16 00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://news.ontario.ca/en/release/59205/ontario-updating-covid-19-response-framework-to-help-stop-the-spread-of-covid-19,Regional,CIHI,,"Nightlife, Restaurants & eating places, Activities, Fitness"
85,200,ON239,Ont.,Windsor-Essex,2020-11-30 00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://www.citywindsor.ca/Newsroom/Pages/Windsor-Moves-to-Red-and-Recreation-Centres-to-Close-Temporarily.aspx,Regional,Government,,"Nightlife, Restaurants & eating places, Activities, Fitness"
86,201,ON242,Ont.,Waterloo,2020-11-23 00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://www.regionofwaterloo.ca/en/index.aspx#section1,Regional,Government,,"Nightlife, Restaurants & eating places, Activities, Fitness"
87,202,ON265,Ont.,Niagara,2020-12-21 00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://news.ontario.ca/en/release/59776/ontario-taking-further-action-to-limit-spread-of-covid-19,Regional,Government,,"Nightlife, Restaurants & eating places, Activities, Fitness"
88,203,ON267,Ont.,Kingston Frontenac Lennox & Addington,2021-02-10 00:00:00,Openings,Red - Control,"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://globalnews.ca/news/7627151/ontario-coronavirus-phased-reopening-covid-19/,Regional,News,,"Food & beverage stores, General merchandise stores, Clothing stores"
89,204,ON268,Ont.,Durham,2021-02-16 00:00:00,Openings,Red - Control,"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,Regional,Government,,"Food & beverage stores, General merchandise stores, Clothing stores"
90,205,ON268,Ont.,Middlesex-London,2021-02-16 00:00:00,Openings,Red - Control,"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,Regional,Government,,"Food & beverage stores, General merchandise stores, Clothing stores"
91,206,ON268,Ont.,Windsor-Essex,2021-02-16 00:00:00,Openings,Red - Control,"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,Regional,Government,,"Food & beverage stores, General merchandise stores, Clothing stores"
92,207,ON268,Ont.,Waterloo,2021-02-16 00:00:00,Openings,Red - Control,"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,Regional,Government,,"Food & beverage stores, General merchandise stores, Clothing stores"
93,208,ON268,Ont.,Wellington Dufferin Guelph,2021-02-16 00:00:00,Openings,Red - Control,"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,Regional,Government,,"Food & beverage stores, General merchandise stores, Clothing stores"
94,209,ON268,Ont.,Simcoe Muskoka,2021-02-16 00:00:00,Openings,Red - Control,"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,Regional,Government,,"Food & beverage stores, General merchandise stores, Clothing stores"
95,210,ON268,Ont.,Halton,2021-02-16 00:00:00,Openings,Red - Control,"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,Regional,Government,,"Food & beverage stores, General merchandise stores, Clothing stores"
96,211,ON268,Ont.,Hamilton,2021-02-16 00:00:00,Openings,Red - Control,"In person shopping permitted for retail sales, with capacity limits;75 per cent capacity limit for supermarkets and other stores that primarily sell groceries, convenience stores, and pharmacies; and
50 per cent capacity limit for all other retail businesses that engage in retail sales to the public, including big box stores;",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,Regional,Government,,"Food & beverage stores, General merchandise stores, Clothing stores"
97,212,ON229,Ont.,Windsor Essex,2020-08-12 00:00:00,Openings,Orange - Restrict,"Who: City of Windsor. What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Personal care, fitness, restaurants and nightlife operate with restrictions.",https://www.citywindsor.ca/Newsroom/Pages/Windsor-Moves-to-Stage-3-of-Provincial-COVID-19-Re-Opening-Several-City-Services-and-Amenities-Resume.aspx,Regional,Government,,"Nightlife, Restaurants & eating places, Personal care"
98,213,ON234,Ont.,Ottawa,2020-11-07 00:00:00,Openings,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59081/ontario-moves-public-health-unit-regions-into-covid-19-response-framework-to-keep-ontario-safe-and-o,Regional,Government,,"Nightlife, Restaurants & eating places, Personal care, Activities"
99,214,ON237,Ont.,Hamilton,2020-11-16 00:00:00,Openings,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59205/ontario-updating-covid-19-response-framework-to-help-stop-the-spread-of-covid-19,Regional,CIHI,,"Nightlife, Restaurants & eating places, Personal care, Activities"
100,215,ON237,Ont.,Waterloo,2020-11-16 00:00:00,Openings,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59205/ontario-updating-covid-19-response-framework-to-help-stop-the-spread-of-covid-19,Regional,CIHI,,"Nightlife, Restaurants & eating places, Personal care, Activities"
101,216,ON237,Ont.,Durham,2020-11-16 00:00:00,Openings,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59205/ontario-updating-covid-19-response-framework-to-help-stop-the-spread-of-covid-19,Regional,CIHI,,"Nightlife, Restaurants & eating places, Personal care, Activities"
102,217,ON237,Ont.,Niagara,2020-11-16 00:00:00,Openings,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59205/ontario-updating-covid-19-response-framework-to-help-stop-the-spread-of-covid-19,Regional,CIHI,,"Nightlife, Restaurants & eating places, Personal care, Activities"
103,218,ON237,Ont.,Niagara,2020-11-16 00:00:00,Restrictions,Orange - Restrict,"Who: Niagara Region Public Health. What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://news.ontario.ca/en/release/59205/ontario-updating-covid-19-response-framework-to-help-stop-the-spread-of-covid-19,Regional,CIHI,,"Nightlife, Restaurants & eating places, Personal care, Activities"
104,219,ON264,Ont.,Middlesex-London,2020-12-07 00:00:00,Restrictions,Orange - Restrict,"Who: Middlesex-London Health Unit. What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings.",https://www.ontario.ca/page/covid-19-response-framework-keeping-ontario-safe-and-open#control,Regional,Government,,"Nightlife, Personal care"
105,220,ON265,Ont.,Kingston Frontenac Lennox & Addington,2020-12-21 00:00:00,Closures,Orange - Restrict,"Who: Kingston Frontenac Lennox & Addington. What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings.",https://news.ontario.ca/en/release/59776/ontario-taking-further-action-to-limit-spread-of-covid-19,Regional,Government,,"Nightlife, Personal care"
106,221,ON268,Ont.,Ottawa,2021-02-16 00:00:00,Openings,Orange - Restrict,"Restaurants & eating places, Activities",https://news.ontario.ca/en/release/60339/ontario-returning-27-public-health-regions-to-strengthened-covid-19-response-framework,Regional,Government,,Restaurants & eating places
107,222,ON238,Ont.,Toronto,2020-11-23 00:00:00,Closures,Grey - Lockdown,"What: Closures of non-essential services and recreation. Retail permitted to be open for curbside pick-up or delivery only.
Restaurants, bars, and food and drink establishments will only be able to provide takeout, drive-through and delivery. Indoor and outdoor dining services are prohibited;
Personal care services closed;
Casinos, bingo halls and other gaming establishments closed; and
Indoor sports and recreational facilities, including pools, closed with limited exceptions. Effective until: Dec 21, 2020.",https://news.ontario.ca/en/release/59305/ontario-taking-further-action-to-stop-the-spread-of-covid-19,Regional,Government,,"Personal care, Fitness, Nightlife, Activities, Restaurants & eating places, Clothing stores"
108,223,ON263,Ont.,Halton,2020-12-26 00:00:00,Closures,Grey - Lockdown,"What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,Provincial/territorial,Government,,"Nightlife, Restaurants & eating places, Clothing stores"
109,249,QC354,Que.,Mauricie,2020-09-02 00:00:00,Openings,Openings - recreation,"Who: Minister of health and social services
What: Announced the resumption of fights in combat sports such as karate, taekwondo, boxing or judo as long as physical distancing is maintained outside the clashes and training groups of no more than 4 people are created 
Effective until: ",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-le-gouvernement-autorise-la-reprise-des-affrontements-dans-les-sports-de-combat-855322621.html,Provincial/territorial,CIHI,,Fitness
110,250,QC354,Que.,Estrie,2020-09-02 00:00:00,Openings,Openings - recreation,"Who: Minister of health and social services
What: Announced the resumption of fights in combat sports such as karate, taekwondo, boxing or judo as long as physical distancing is maintained outside the clashes and training groups of no more than 4 people are created 
Effective until: ",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-le-gouvernement-autorise-la-reprise-des-affrontements-dans-les-sports-de-combat-855322621.html,Provincial/territorial,CIHI,,Fitness
111,251,QC354,Que.,Capitale-Nationale,2020-09-02 00:00:00,Openings,Openings - recreation,"Who: Minister of health and social services
What: Announced the resumption of fights in combat sports such as karate, taekwondo, boxing or judo as long as physical distancing is maintained outside the clashes and training groups of no more than 4 people are created 
Effective until: ",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-le-gouvernement-autorise-la-reprise-des-affrontements-dans-les-sports-de-combat-855322621.html,Provincial/territorial,CIHI,,Fitness
112,252,QC354,Que.,Saguenay,2020-09-02 00:00:00,Openings,Openings - recreation,"Who: Minister of health and social services
What: Announced the resumption of fights in combat sports such as karate, taekwondo, boxing or judo as long as physical distancing is maintained outside the clashes and training groups of no more than 4 people are created 
Effective until: ",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-le-gouvernement-autorise-la-reprise-des-affrontements-dans-les-sports-de-combat-855322621.html,Provincial/territorial,CIHI,,Fitness
113,253,QC354,Que.,Montréal,2020-09-02 00:00:00,Openings,Openings - recreation,"Who: Minister of health and social services
What: Announced the resumption of fights in combat sports such as karate, taekwondo, boxing or judo as long as physical distancing is maintained outside the clashes and training groups of no more than 4 people are created 
Effective until: ",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-le-gouvernement-autorise-la-reprise-des-affrontements-dans-les-sports-de-combat-855322621.html,Provincial/territorial,CIHI,,Fitness
114,259,QC363,Que.,Mauricie,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,Provincial/territorial,CIHI,,"Nightlife, Activities"
115,260,QC363,Que.,Estrie,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,Provincial/territorial,CIHI,,"Nightlife, Activities"
116,261,QC363,Que.,Capitale-Nationale,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,Provincial/territorial,CIHI,,"Nightlife, Activities"
117,262,QC363,Que.,Saguenay,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,Provincial/territorial,CIHI,,"Nightlife, Activities"
118,263,QC363,Que.,Montréal,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,Provincial/territorial,CIHI,,"Nightlife, Activities"
119,279,QC375,Que.,Mauricie,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,Regional,CIHI,,"Nightlife, Restaurants & eating places"
120,280,QC375,Que.,Estrie,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,Regional,CIHI,,"Nightlife, Restaurants & eating places"
121,281,QC375,Que.,Capitale-Nationale,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,Regional,CIHI,,"Nightlife, Restaurants & eating places"
122,282,QC375,Que.,Saguenay,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,Regional,CIHI,,"Nightlife, Restaurants & eating places"
123,283,QC375,Que.,Montréal,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,Regional,CIHI,,"Nightlife, Restaurants & eating places"
124,284,SK141,Sask.,Regina,2020-07-21 00:00:00,Openings,Openings - non-essential services and recreation,"Who: Government of Saskatchewan
What: Reduced the required distance between vehicles at drive-in theatres from 5 metres to 2 metres. Permitted fitness facilities to allow 24-hour access with registration of guests to facilitate contact tracing. Permitted yard and garage sales, door-to-door canvassing and sales to reopen.
Effective until: ",https://www.saskatchewan.ca/government/news-and-media/2020/july/21/more-phase-4-reopen-saskatchewan,Provincial/territorial,CIHI,,None
